Date,Close,Volume,Turnover
2017-10-16,143.55,739715,104872189.65
2017-10-17,149.75,1894860,280907345.5
2017-10-18,152.2,746247,113721933.05
2017-10-19,153.05,205702,31487904.3
2017-10-23,154.75,874956,134802483.8
2017-10-24,150.3,864818,130707418.05
2017-10-25,155.2,1450070,224517552.2
2017-10-26,156.0,752322,116377122.15
2017-10-27,151.55,439393,67225198.75
2017-10-30,150.8,355011,53967099.4
2017-10-31,150.6,418914,63048157.7
2017-11-01,156.05,1085598,168535005.25
2017-11-02,155.85,629772,98311098.15
2017-11-03,160.6,2301917,373163563.7
2017-11-06,158.35,663569,105669991.5
2017-11-07,154.6,294904,45839920.35
2017-11-08,156.15,624006,97055699.7
2017-11-09,155.85,416295,65327409.6
2017-11-10,156.7,609438,95948509.9
2017-11-13,157.05,765474,120364553.6
2017-11-14,157.25,354288,55391997.75
2017-11-15,153.55,347938,53681036.05
2017-11-16,161.9,871826,138775219.15
2017-11-17,168.0,1943543,322762356.6
2017-11-20,172.95,1552842,264743007.9
2017-11-21,175.4,1471449,255267262.35
2017-11-22,180.4,2812597,503062677.65
2017-11-23,185.05,2698556,495067186.4
2017-11-24,180.05,1934638,351464156.3
2017-11-27,169.45,2046568,348872790.8
2017-11-28,166.85,1784284,295373856.9
2017-11-29,168.5,1513665,254679792.25
2017-11-30,171.0,1309101,223847451.55
2017-12-01,170.75,936699,160504429.55
2017-12-04,171.25,1419542,243676484.4
2017-12-05,154.05,760308,117362388.3
2017-12-06,150.75,373814,56826618.2
2017-12-07,149.85,486921,73365010.95
2017-12-08,150.1,420011,63206735.8
2017-12-11,148.15,476009,70764009.8
2017-12-12,147.7,508669,75198200.3
2017-12-13,147.6,926536,137648515.55
2017-12-14,148.75,647500,95493237.2
2017-12-15,146.45,905478,134246850.05
2017-12-18,146.6,1436353,213076961.15
2017-12-19,150.0,1401748,207746053.8
2017-12-20,149.65,1522180,226962323.45
2017-12-21,147.8,409851,60830530.5
2017-12-22,147.6,927709,136539092.4
2017-12-26,145.8,429121,62877164.85
