Date,Close,Volume,Turnover
2016-01-01,26.55,566367,14590070.95
2016-01-04,26.0,683885,17933442.1
2016-01-05,25.85,435683,11356441.95
2016-01-06,25.15,765638,19585723.5
2016-01-07,24.7,622383,15341132.2
2016-01-08,24.9,292144,7305138.15
2016-01-11,24.95,258082,6395085.95
2016-01-12,24.55,283698,7006441.9
2016-01-13,24.1,651840,15535531.65
2016-01-14,23.6,248613,5859400.15
2016-01-15,23.75,471146,11318272.15
2016-01-18,22.3,588939,13397187.8
2016-01-19,22.0,914363,20167463.85
2016-01-20,21.8,834781,17998410.15
2016-01-21,21.6,599349,12924927.85
2016-01-22,21.6,531664,11514157.95
2016-01-25,21.85,545312,11912158.95
2016-01-27,21.9,221704,4859822.05
2016-01-28,22.0,359277,7887945.0
2016-01-29,22.2,325671,7192182.25
2016-02-01,21.95,168513,3682626.8
2016-02-02,21.3,143768,3109124.95
2016-02-03,20.85,266824,5584036.65
2016-02-04,20.55,343079,7042880.1
2016-02-05,20.2,257043,5225908.95
2016-02-08,20.5,219137,4504766.85
2016-02-09,20.15,299156,6089056.2
2016-02-10,19.95,244369,4894105.55
2016-02-11,18.95,371990,7225651.6
2016-02-12,18.5,456428,8534956.15
2016-02-15,19.4,442846,8685384.55
2016-02-16,18.95,188485,3620308.5
2016-02-17,19.0,337579,6330766.2
2016-02-18,18.7,215560,4098234.0
2016-02-19,18.75,171787,3220323.9
2016-02-22,19.0,146426,2793104.95
2016-02-23,18.9,103901,1964942.15
2016-02-24,18.85,110283,2084937.15
2016-02-25,18.4,212845,3957501.45
2016-02-26,18.55,112973,2101563.65
2016-02-29,17.85,390111,7102854.9
2016-03-01,18.7,279435,5145148.05
2016-03-02,19.5,460632,8953264.25
2016-03-03,19.8,500815,10000338.55
2016-03-04,19.65,240118,4748305.0
2016-03-08,19.7,266754,5298775.3
2016-03-09,19.2,271437,5256079.1
2016-03-10,18.05,1153433,21189870.85
2016-03-11,18.1,1827124,33087042.7
2016-03-14,18.3,405835,7419068.55
2016-03-15,18.0,1800821,32734992.1
2016-03-16,17.85,3007247,53725736.65
2016-03-17,17.1,2268452,40321434.55
2016-03-18,16.0,3163159,51503131.3
2016-03-21,16.4,1151603,18938693.65
2016-03-22,16.05,1543635,25059148.8
2016-03-23,15.7,911588,14441448.4
2016-03-28,15.0,989701,15049704.05
2016-03-29,14.0,2210134,31559265.5
2016-03-30,14.05,1138095,16289969.1
2016-03-31,14.4,1152824,16650558.25
2016-04-01,14.3,1514100,21915028.2
2016-04-04,13.85,1638440,23055021.7
2016-04-05,13.4,1927600,25668437.7
2016-04-06,15.65,6141157,96028193.75
2016-04-07,15.7,2734984,44457106.2
2016-04-08,15.3,615401,9532875.95
2016-04-11,15.05,1076170,16316953.2
2016-04-12,15.65,1057305,16335849.55
2016-04-13,16.15,1913611,31052130.35
2016-04-18,15.8,884050,14066171.8
2016-04-20,16.6,2104454,34693289.95
2016-04-21,17.0,1612568,27436116.55
2016-04-22,16.9,613632,10314627.55
2016-04-25,16.45,684901,11272621.8
2016-04-26,16.6,358813,5947121.65
2016-04-27,16.6,475076,7929020.25
2016-04-28,17.25,1394071,23866922.55
2016-04-29,17.1,775227,13377725.85
2016-05-02,16.75,652181,10805961.35
2016-05-03,16.35,536500,8876257.25
2016-05-04,16.0,406340,6579992.1
2016-05-05,16.25,632882,10381384.3
2016-05-06,16.55,502732,8262258.85
2016-05-09,15.25,2230902,33755343.4
2016-05-10,15.6,530556,8216280.3
2016-05-11,16.0,747859,11762730.2
2016-05-12,17.65,2605592,44581941.4
2016-05-13,17.85,1747038,30638291.4
2016-05-16,18.95,3000753,55324456.5
2016-05-17,20.7,3430120,71072917.3
2016-05-18,21.9,2873863,62000330.9
2016-05-19,20.55,3563862,77199117.9
2016-05-20,19.45,1437537,28487029.85
2016-05-23,19.05,1506759,29596039.0
2016-05-24,18.9,811233,15408618.9
2016-05-25,19.4,721223,14050668.9
2016-05-26,19.3,604998,11693993.25
2016-05-27,20.35,1231411,24767942.4
2016-05-30,19.9,671774,13420658.6
2016-05-31,19.75,395383,7790131.0
2016-06-01,19.6,535446,10539381.9
2016-06-02,19.2,492010,9479563.8
2016-06-03,19.0,695361,13376023.05
2016-06-06,18.35,447053,8329586.45
2016-06-07,18.25,581258,10710371.35
2016-06-08,18.45,522890,9649956.2
2016-06-09,18.25,448606,8199719.9
2016-06-10,18.05,924986,16914217.05
2016-06-13,21.45,4573620,92789517.3
2016-06-14,22.25,3175881,70182010.1
2016-06-15,22.1,3158266,71414785.7
2016-06-16,22.35,1910676,42103981.4
2016-06-17,21.95,1268763,28196905.5
2016-06-20,21.7,1189250,25783760.2
2016-06-21,21.65,972421,20999684.65
2016-06-22,21.0,687512,14651182.2
2016-06-23,20.9,528103,11050664.2
2016-06-24,20.2,2685132,53122329.2
2016-06-27,20.9,717496,14929563.45
2016-06-28,22.9,3250762,73530659.05
2016-06-29,24.35,2533866,60582186.85
2016-06-30,24.15,1826379,44431864.4
2016-07-01,26.5,4303057,110708945.2
2016-07-04,29.1,5309286,148609637.15
2016-07-05,33.6,12629952,405656746.3
2016-07-07,33.15,4051727,136453782.25
2016-07-08,31.25,3094956,96851886.15
2016-07-11,33.0,2354486,76137114.7
2016-07-12,34.25,4181560,141858645.4
2016-07-13,32.05,12177429,387239467.2
2016-07-14,33.0,5597645,180789694.45
2016-07-15,32.55,4004040,130988246.7
2016-07-18,30.55,1691075,53566793.4
2016-07-19,31.3,2777603,84374938.4
2016-07-20,31.0,805737,25028753.4
2016-07-21,30.3,628364,19305139.55
2016-07-22,30.7,2366261,72477427.75
2016-07-25,30.35,1329092,40541266.8
2016-07-26,29.6,857809,25786903.65
2016-07-27,29.35,633140,18732634.5
2016-07-28,29.7,1924822,58200566.1
2016-07-29,29.65,688560,20586908.0
2016-08-01,28.9,797560,23121135.2
2016-08-02,28.6,695022,19985610.7
2016-08-03,27.25,1062790,29466461.9
2016-08-04,26.7,885223,23705769.6
2016-08-05,29.85,3502834,103697266.5
2016-08-08,29.75,710655,20983520.05
2016-08-09,29.5,1121172,33351061.05
2016-08-10,28.45,350402,10092423.2
2016-08-11,28.1,481856,13689316.7
2016-08-12,27.75,392939,11044318.2
2016-08-16,28.0,445983,12443069.9
2016-08-17,29.25,766476,22130698.9
2016-08-18,29.35,867083,25581197.0
2016-08-19,29.45,485837,14361632.0
2016-08-22,28.75,299764,8735353.8
2016-08-23,28.1,537598,15249206.65
2016-08-24,27.7,362353,10100084.4
2016-08-25,27.55,506238,14105472.2
2016-08-26,27.3,282775,7754942.95
2016-08-29,27.55,473652,12914850.15
2016-08-30,27.9,314830,8772380.85
2016-08-31,27.9,520306,14481122.0
2016-09-01,26.95,326578,8933507.5
2016-09-02,27.7,809204,22502968.1
2016-09-06,28.0,417911,11684145.1
2016-09-07,27.6,444254,12314239.5
2016-09-08,28.9,803974,22908103.8
2016-09-09,27.6,461183,12879489.8
2016-09-12,26.55,509734,13623449.8
2016-09-14,27.8,608966,16693339.45
2016-09-15,29.05,1685104,48946216.95
2016-09-16,28.15,621192,17761260.9
2016-09-19,28.3,337047,9538137.65
2016-09-20,27.65,306747,8535915.4
2016-09-21,26.95,637521,17396460.0
